timestamp,sensor_temp_c,sensor_pres_psi,vibration_level,flow_rate_m3h,status
2026-04-21 17:30:00,44.42316668365526,158.37246216673768,1.2278401986529228,235.68318077598647,0
2026-04-19 17:50:00,46.37679292058216,147.4551818714625,0.9293439421166527,234.60123483468263,0
2026-04-22 07:50:00,47.01813006923247,144.25868355623692,0.9186469650633764,235.46186307845713,0
2026-04-21 14:30:00,46.127080685057685,165.5495927800268,1.0702881798595123,232.00807968247753,0
2026-04-23 09:20:00,43.909294236262696,145.37287686970205,1.0852595803295102,238.72058876431694,0
2026-04-21 11:20:00,46.38926632129746,153.91695254641297,0.8611091828970893,235.13273420983242,0
2026-04-21 20:50:00,44.351162718270565,147.3698257866621,0.9844434305478165,235.09729607626196,0
2026-04-20 00:50:00,46.27440314553154,147.74905367574294,1.125481194346917,238.46474384239102,0
2026-04-20 03:00:00,46.916497343682636,153.11103572021702,1.1507633558913684,234.57136700342485,0
2026-04-19 18:20:00,42.72094505106898,146.5264343445547,1.0179831079537907,233.21891354487352,0
2026-04-18 11:50:00,47.30705484969896,148.74976742700522,0.9022162799628715,233.96952224099113,0
2026-04-24 22:00:00,47.69652979027428,143.98399572305428,0.8943672000694258,229.05157915986766,0
2026-04-23 16:00:00,45.40057539880389,146.82318805587187,0.9526135129840471,238.00844368966827,0
2026-04-24 05:50:00,43.77459649351915,151.5807797859139,1.0377829221222157,237.96972231120768,0
2026-04-23 21:30:00,44.203504567497276,155.35771576117443,1.007575934319838,231.83245693923007,0
2026-04-18 00:40:00,,140.62413765177126,0.8081900399496207,236.90758881786934,0
2026-04-24 18:30:00,42.1656889035817,145.97842120170003,1.0296364439254635,234.22220249832475,0
2026-04-22 00:20:00,42.78212063133024,146.85368303153606,0.978667020069073,235.06467223621797,0
2026-04-23 17:50:00,44.2157099592701,149.9673934238527,1.0187538784413963,233.663653941463,0
2026-04-23 21:00:00,45.43375296586173,150.98646132815603,0.916670504175751,232.18928097689493,0
2026-04-24 19:20:00,46.17870023797625,149.83193717648143,0.8578846859854379,235.53915989630087,0
2026-04-18 20:50:00,48.28568343871497,161.15650073096316,1.0113869400309683,237.76432670985636,0
2026-04-21 20:10:00,45.38163126495182,146.69839430263278,0.9079761470223623,237.24080817398524,0
2026-04-23 10:00:00,45.26655150139988,145.02092302604885,0.9961859914558351,234.12523400352546,0
2026-04-22 09:00:00,42.46130305542777,152.75738137619763,1.1379162588197498,230.34211371725092,0
2026-04-23 09:30:00,44.62872204667274,151.2769187783716,1.2120568120430502,231.6565185093047,0
2026-04-18 16:10:00,45.39158290826983,147.03767870423553,0.9634664046987529,231.956496796229,0
2026-04-22 21:10:00,42.88730805545466,140.40163421901173,1.0507420927833289,239.20418641583854,0
2026-04-18 18:20:00,42.12184317705144,148.7060196866645,0.844686794663117,234.04714728626388,0
2026-04-18 00:30:00,47.28454478461204,156.70225223011573,0.9619758444069797,234.96904012882337,0
2026-04-20 19:50:00,44.78643077246806,143.18412997703595,0.8174015758372369,235.17070657398597,0
2026-04-22 12:40:00,44.59666696416775,147.8161788138089,0.847840315736733,234.79337938923678,0
2026-04-23 03:10:00,46.5215550975272,152.41343943604608,0.9716315306321848,235.58900926104153,0
2026-04-23 05:50:00,48.94857309725609,143.70747544662333,1.0433749220886346,232.89635720154956,0
2026-04-22 03:30:00,43.53185442632654,149.75673824214775,0.9318944839385321,234.72546320376304,0
2026-04-21 09:20:00,47.530712452608846,144.56377030568598,0.962244534359104,235.3493607511161,0
2026-04-23 16:30:00,46.59822056259803,149.07737321172075,1.1150607550593068,234.46206200679055,0
2026-04-24 09:40:00,45.19945451122032,148.24292882143135,0.863173106127437,234.92960393587705,0
2026-04-24 07:20:00,45.968226271711615,151.66929983284268,0.9779057738495239,232.29024765236758,0
2026-04-20 10:40:00,46.28648943480303,143.8044646217305,0.9369781446802393,239.0144179005005,0
2026-04-21 11:00:00,,147.67797868845307,1.1418240354757565,236.75204761724962,0
2026-04-22 11:20:00,44.631385403871086,152.823029629468,1.0325840852147925,233.11237425658578,0
2026-04-22 07:30:00,45.70720253570399,154.14866208939588,1.08986484586849,233.31567001052719,0
2026-04-21 09:40:00,44.988041038025074,153.39686641478252,0.8702490360017769,232.64713252570223,0
2026-04-19 10:20:00,,155.94456685737322,0.8255669280721742,234.15178188605827,0
2026-04-18 23:30:00,46.96071413142364,148.56997889059946,0.9019012801671081,236.83886645764656,0
2026-04-21 13:50:00,46.133086838738635,145.00969686342793,0.9600901146179075,234.1380384263072,0
2026-04-18 21:50:00,45.10284446220904,146.8957620087444,0.8795306717171887,238.552877558578,0
2026-04-24 17:20:00,44.939763074033486,149.63026217195804,1.190443350817474,236.20634034664002,0
2026-04-21 02:40:00,44.22919962399496,143.94414035359608,1.0075877389959813,238.17883758484746,0
2026-04-19 20:10:00,43.12832522705273,145.6643489214455,0.9711204697300514,239.84202304644674,0
2026-04-20 01:10:00,43.96063560710902,153.00603374464558,1.1164614990310358,232.05122296580365,0
2026-04-18 05:10:00,47.778417276763406,146.4042334037879,0.9925255831849834,235.17032907432264,0
2026-04-24 21:40:00,43.497569985157625,154.37258537066262,0.9277731116346113,236.71980855505961,0
2026-04-24 19:40:00,43.54953578530618,147.41785178056213,0.9474611130363054,234.85824902483023,0
2026-04-18 12:30:00,46.23285375656283,154.05404136579892,1.0538919185143734,234.0665203394313,0
2026-04-21 08:30:00,45.305195453800835,149.59238663449176,1.0708718673517932,235.58297540634487,0
2026-04-24 00:00:00,44.080816964273424,145.4612190992654,1.0331485262021758,238.95102991819053,0
2026-04-24 05:10:00,45.97306483138446,148.4897725025507,1.1806534671459334,236.6142249540618,0
2026-04-21 08:40:00,,151.7383824176917,0.9239810551037914,236.70532058294117,0
2026-04-23 10:30:00,45.915878617925735,148.82689715021294,1.018481030248974,235.27283012496088,0
2026-04-21 12:20:00,44.1114091136417,150.42659071282512,1.1068959535275138,234.67924028914308,0
2026-04-18 04:30:00,45.56354702751851,154.48419657932766,1.0136821829671294,232.16033280035683,0
2026-04-24 03:00:00,44.265840836222665,152.7614996883976,1.0845526099885212,233.34108080080378,0
2026-04-20 14:00:00,47.17671541169256,156.40821897501885,1.060844206947419,229.96179247803977,0
2026-04-23 15:50:00,42.771659440444544,153.09855722983067,1.0450891375212514,234.71018012401575,0
2026-04-22 02:00:00,46.245503724816366,155.5869940795123,0.8203261987021947,232.5022935803568,0
2026-04-22 23:10:00,46.654952823024786,154.8409233026643,0.9651706546418543,232.4286788494623,0
2026-04-19 17:10:00,44.020006151139434,152.52735079583314,1.005330742059876,232.5029584446547,0
2026-04-20 06:00:00,43.490973927750446,147.27942998942905,1.149610223342556,236.57078636973216,0
2026-04-21 02:30:00,,154.46298669149655,0.9678293782178566,238.41758208036853,0
2026-04-23 11:30:00,42.508558599726015,144.44016487112918,1.0826641535389896,233.85732454122825,0
2026-04-21 23:00:00,,148.153614303769,0.9818614596890715,237.25489640197657,0
2026-04-20 13:10:00,45.01888860117269,151.15350452859343,0.9324518822960072,237.09453339160262,0
2026-04-22 00:10:00,46.15629779083045,155.56344187494963,0.9760623148491085,233.79579081060058,0
2026-04-23 17:00:00,48.44834718542887,154.48533098443565,1.079179641280347,238.01123769892334,0
2026-04-20 16:10:00,45.22559067971431,149.6202448817874,0.9674412642846878,233.5958754527753,0
2026-04-23 04:40:00,44.082723295512075,147.9131659319746,1.2569907035475336,233.026890226857,0
2026-04-20 17:00:00,43.65237799297746,141.9616948644097,1.0761305563409453,236.72339168165965,0
2026-04-21 00:30:00,45.11114217062966,146.7622909718242,0.8683729958925901,232.03866419555135,0
2026-04-19 07:10:00,,150.97368097359387,0.8991335998833172,237.40786334187973,0
2026-04-21 15:30:00,42.29267684900322,158.97605677956162,1.1439445715153136,232.31673512740767,0
2026-04-23 00:40:00,45.256298157191914,152.40933030859244,1.120101476117189,234.66065713679401,0
2026-04-24 21:50:00,44.578349560671064,146.75117386575866,0.9688012991351996,234.66940831288815,0
2026-04-19 17:00:00,44.287582033258566,152.3817888467811,1.016057734961564,232.29126012578934,0
2026-04-20 20:50:00,46.916515232847765,152.43936142435538,1.0209713299197367,235.8781980256163,0
2026-04-24 12:50:00,46.308685992420216,156.7073795776544,0.9714496303028886,238.5539614612061,0
2026-04-21 23:10:00,47.514655968412924,150.71694233671124,0.9505645662143283,235.81943492888388,0
2026-04-18 19:20:00,44.94793234544213,155.8656231879332,1.122123566006696,234.73273322002248,0
2026-04-23 04:00:00,45.77648853070369,152.36816038405726,1.1142699916235184,237.1985802499771,0
2026-04-23 17:30:00,47.18007671567655,144.31157164787592,0.8307318384489063,239.23208740452918,0
2026-04-24 04:10:00,46.66305537087436,140.18687154163712,1.1049994167450568,230.7368745367544,0
2026-04-18 02:10:00,42.1300796330133,150.1065582433597,1.078136222236251,233.20756495177991,0
2026-04-20 18:00:00,42.43029820636369,149.09804159118795,1.0481783707861283,233.14589104447586,0
2026-04-18 16:00:00,45.44418041559686,143.8282556406004,1.117166231178055,235.13651796107393,0
2026-04-18 04:50:00,44.562459375310084,145.54403887292355,0.9500615701408629,233.96110008557525,0
2026-04-24 22:10:00,45.96126429190051,144.78977793878448,0.8941496279004187,233.88516801895062,0
2026-04-22 18:40:00,46.06643995230524,151.5190929780244,0.9512006683792775,236.64532638139485,0
2026-04-21 14:20:00,45.148998458143836,159.97833744891983,1.173204929136808,237.3017336275896,0
2026-04-23 19:10:00,,153.9452834368776,0.917853047097035,235.4360168145388,0
2026-04-21 08:10:00,43.56668933909936,151.59825912959488,0.8754406088385445,233.64733904985388,0
2026-04-18 11:10:00,46.50529934683804,154.59577086805,0.9155101546589526,236.14258484077135,0
2026-04-19 00:30:00,43.01931508037359,149.4702582284793,0.9200651546623994,237.48292119973655,0
2026-04-23 19:40:00,46.476483597714875,152.0488139797975,1.0022203934542637,234.3159339527128,0
2026-04-19 20:40:00,44.33993326995452,143.27064538263392,1.1157346311723566,236.05805593080186,0
2026-04-22 05:40:00,45.98154848453109,145.39070093437343,0.9778311420000932,238.12169327787876,0
2026-04-22 17:00:00,46.40351758972119,154.34578032194636,0.9272327645143776,235.33158628189503,0
2026-04-18 00:00:00,45.745071229516846,148.45395461475067,0.9620595501014158,234.3850134701788,0
2026-04-19 19:50:00,43.463418537998564,150.7759534192949,1.1379838699740057,234.86159912500952,0
2026-04-20 10:10:00,44.67982927243223,147.1319911355155,1.0934427783231309,234.01595467277693,0
2026-04-19 09:20:00,45.536681040522424,153.62547893424,0.897190359217807,230.5215185997825,0
2026-04-21 08:00:00,44.80812361277885,141.10706207996742,1.1165032104839456,232.114229985987,0
2026-04-23 07:10:00,44.855910150413024,160.44221386434964,0.938807787858823,235.65873308867643,0
2026-04-18 08:50:00,,148.9594157136373,1.0290852800176706,237.46758121995927,0
2026-04-19 20:30:00,42.85478793305905,148.4813698561167,0.8213054268660152,232.69158652687216,0
2026-04-21 01:40:00,41.89883684994018,140.6673002431969,0.979097890034864,240.95634916942058,0
2026-04-19 19:40:00,40.13809898989639,148.3605264174354,0.84386476642227,236.9112043624055,0
2026-04-22 01:20:00,45.27279938258774,149.22050911031667,1.017252678292309,234.07717690872747,0
2026-04-23 03:20:00,42.238688653002534,152.1004724522592,1.1368098481763813,236.85773433291087,0
2026-04-21 10:40:00,43.44413076851031,155.97054701523686,1.0099138339418126,235.96100503373657,0
2026-04-22 06:40:00,45.164092191907336,147.2665995770637,0.9954138740630979,237.43678343108382,0
2026-04-20 12:00:00,45.77901977136176,141.99548010761742,0.8014538979582237,235.9336371327416,0
2026-04-21 06:40:00,42.72721340670217,136.97893071686434,1.1182234028938316,234.78785323468148,0
2026-04-23 21:10:00,48.68295020986634,151.55654336721443,0.9361723034302852,235.67353436435977,0
2026-04-18 23:40:00,42.588775148158156,155.50479817499286,1.099125865819209,232.37769821247582,0
2026-04-23 01:10:00,45.52137255804251,148.7252210322315,1.0282002625016855,235.8880915815799,0
2026-04-18 08:10:00,42.3554397669559,151.80751762603052,1.0863791824569662,237.45961663179378,0
2026-04-24 11:00:00,44.167200709960206,153.12754008415519,1.02148265061166,233.7607677177394,0
2026-04-24 07:00:00,42.96021578853012,149.80346356186183,1.036141552377198,233.71522666395282,0
2026-04-22 16:00:00,44.485968608879475,152.49842555151466,1.0286194759048022,237.86491107965568,0
2026-04-20 00:20:00,44.687816624464084,153.07885574885572,0.9701403262390373,232.86355180352115,0
2026-04-20 11:40:00,45.48407784050713,148.88398872682598,1.063566159675096,235.41969728272096,0
2026-04-21 17:20:00,43.70937995207407,152.28886433075942,1.1180490877972962,236.86446322148592,0
2026-04-22 08:40:00,45.083587368433044,155.08830733421752,1.018676205484824,234.35489103900355,0
2026-04-19 20:00:00,44.62114777291026,154.12549132333817,0.953478313338192,236.4411846391701,0
2026-04-24 01:10:00,43.80255413319232,154.45123750418253,1.0029102708325022,234.20940259924774,0
2026-04-19 16:00:00,43.81121889235095,159.00255590755427,1.033607116792567,233.05801707894287,0
2026-04-21 02:20:00,45.54989736914527,140.14948091144083,0.9814382532082079,236.28562917200946,0
2026-04-21 14:00:00,45.75137578143657,148.08014364023825,0.908307245467007,233.701338668562,0
2026-04-18 00:20:00,45.971532807151036,151.5958725520959,1.0881183343042007,233.0579788487066,0
2026-04-20 06:50:00,45.94251826389642,147.43393216764207,1.0344355769287956,233.0779067900648,0
2026-04-21 21:40:00,46.30668705514754,153.46739455956998,1.1425894749624588,232.45396595594448,0
2026-04-21 22:10:00,44.38788694046767,153.08502974788348,0.8821559653139954,235.327313793403,0
2026-04-18 09:00:00,46.54649928374393,149.35731244280535,0.9091349704258562,234.508030295097,0
2026-04-21 05:20:00,44.831507925463754,149.36225439811233,0.8932365149399022,229.2548457670346,0
2026-04-23 10:10:00,42.996983461934846,153.25568120911828,1.0049802790902833,232.98762878217408,0
2026-04-24 04:00:00,45.885982246038466,144.95722657961895,0.9649289555376503,236.62153040754714,0
2026-04-22 22:00:00,41.87710588817442,143.71746552860373,1.0620747555279424,238.562000027449,0
2026-04-19 04:00:00,44.63191782599569,147.02169352978254,0.8292615517456013,232.8814729997306,0
2026-04-19 00:10:00,46.17273430766596,152.4834961161826,0.8720629504147155,232.37671958490486,0
2026-04-19 17:40:00,43.108674068497436,151.96207983589383,0.986519912849279,235.23862516778405,0
2026-04-22 23:40:00,44.454581681679215,144.574247367211,0.8472704309572191,236.17114077342498,0
2026-04-22 19:50:00,44.535680341029014,158.59688953103648,0.8987726643162984,232.50445502752115,0
2026-04-21 16:30:00,42.50771990659656,146.91373406726538,0.9759847187692509,233.21819786863205,0
2026-04-22 04:20:00,46.30440888015849,154.45099205562394,1.0184867883852635,232.74950146599252,0
2026-04-22 19:40:00,45.88965188695258,146.97069589620554,0.9666221129161112,236.34390609992792,0
2026-04-22 04:00:00,46.13548292496803,148.84799642897116,0.8153951749555944,233.86849899652236,0
2026-04-19 04:10:00,,156.8721904658541,0.8446416456585193,233.80961929188345,0
2026-04-22 00:00:00,45.35342183716285,142.38820406891054,0.9072215890939239,235.95453183538942,0
2026-04-20 09:40:00,42.82787348775401,153.3643061798341,0.8266173645516331,232.34699738928458,0
2026-04-21 13:30:00,43.638654506937606,142.4845984912009,1.114185324481097,240.12296348010824,0
2026-04-18 05:50:00,43.16873452504347,600.0,1.103582523841757,189.73170964746708,1
2026-04-22 05:20:00,42.33191962664358,149.5828101510482,0.9229262940299138,236.5683872867629,0
2026-04-18 09:50:00,46.46331769068354,144.8616242953702,0.9809158681356649,238.8616407479471,0
2026-04-18 17:30:00,45.60607628522181,150.0321113490547,1.0001845955231006,229.19700130454453,0
2026-04-20 04:40:00,46.02292945694244,145.65168459362653,1.0443501720584525,235.76890554209004,0
2026-04-21 10:50:00,44.71449198287459,145.0941723443016,0.915828805396199,233.26973126706497,0
2026-04-18 08:20:00,45.486125954092195,144.2813689633967,0.9107674609811554,236.16707298925456,0
2026-04-21 12:40:00,45.07278244191724,145.84777796721718,0.9438053752304898,234.53037622479115,0
2026-04-22 10:50:00,47.50353228793409,149.68904491500345,1.0807444718008352,235.56026458055786,0
2026-04-18 20:40:00,45.88028564070041,158.66257499742545,1.0742859479577231,233.0250665656308,0
2026-04-23 11:10:00,45.688770118842655,149.74897691479129,0.9561254079951707,235.66428760811087,0
2026-04-18 14:30:00,45.49312666448952,153.8983026613467,0.9267107114272775,233.75204198006242,0
2026-04-23 06:20:00,43.71246332972818,162.1335824317276,1.065694711232428,235.92493028469906,0
2026-04-22 01:40:00,44.310958650689635,150.80009112926393,1.2444582752582507,235.07754634280627,0
2026-04-24 11:40:00,45.660021675079996,159.77078716875144,1.139928334127005,237.7691301323744,0
2026-04-19 11:40:00,44.52709613303948,146.6241086251281,0.8479458682630101,235.34679131168147,0
2026-04-22 06:10:00,43.31176642905243,150.34672168518125,1.017255019180419,233.22178645539873,0
2026-04-24 15:30:00,45.68512982873067,152.79069757259253,1.0740407122377238,233.4187244487126,0
2026-04-24 06:50:00,45.06965482223422,148.779597631629,1.140678085578804,233.63426810618594,0
2026-04-23 04:30:00,43.866925601470015,145.40656744256952,1.0263546740578169,237.85909422330442,0
2026-04-19 16:50:00,44.49824814623858,145.13226900147765,0.9687578208504951,239.17457048385614,0
2026-04-20 20:10:00,45.77165825108813,146.69008911101696,1.1766655489291435,236.8001873455043,0
2026-04-21 17:10:00,45.07109800697462,153.89468251756057,1.0085284233493352,232.77824871508125,0
2026-04-18 07:00:00,44.82652757641764,149.5070593385787,1.0261950349341313,234.28847955132042,0
2026-04-20 16:20:00,45.51263396366574,148.40076238372578,0.968748383932433,234.8543015274927,0
2026-04-22 13:10:00,45.08882765102173,156.90727039345242,1.0576793823913817,230.26196500463044,0
2026-04-24 13:00:00,45.97530176693799,146.28757883730808,1.0084323827242234,233.79147349793536,0
2026-04-24 17:00:00,43.985411546911095,147.67097215440918,0.9426069992032642,234.9026569401154,0
2026-04-18 17:40:00,,147.81807054736717,1.0056336286812122,236.6148345767757,0
2026-04-22 19:10:00,46.73899470504637,157.26630331660516,1.0119600262667103,234.1114732558518,0
2026-04-22 13:50:00,44.78345938211409,151.3174360766553,1.1935320336598405,235.5382989839387,0
2026-04-19 16:40:00,43.19955538941633,154.03561298318655,0.885267803235166,237.96559819371512,0
2026-04-19 06:40:00,44.664805822011225,152.96778361140431,0.8790965603010814,233.9690808268962,0
2026-04-21 06:30:00,41.547118252896624,147.89619103159473,1.0152434766874185,236.45427251874494,0
2026-04-21 03:10:00,46.43271348075186,145.23030290301676,0.7793581151616267,233.2151691247098,0
2026-04-24 01:20:00,42.93102115797821,150.85919669896765,1.0989860140585999,235.64827201357096,0
2026-04-24 14:40:00,43.12269086371433,157.77080210357389,1.0478818748213075,232.05477881983416,0
2026-04-18 09:20:00,43.74117371516604,147.2563754612952,1.044198600639503,233.71176904022437,0
2026-04-21 19:20:00,45.556718810056964,154.45191581759894,0.9197845408490356,234.15385919992434,0
2026-04-20 13:30:00,43.8404853242168,146.9181929598026,0.7629747519934188,234.27828364276547,0
2026-04-24 15:40:00,45.854650920348305,137.35219961152848,1.003390078412546,237.80144802342778,0
2026-04-19 23:20:00,48.1995500619844,154.82698742295585,1.14644543122673,235.01789187807051,0
2026-04-23 18:20:00,42.983324233448585,146.32913100610753,1.0760118376256362,232.860171672939,0
2026-04-23 05:10:00,42.9724730915755,154.59227221971207,1.0338698368839185,234.81715405159682,0
2026-04-19 04:30:00,43.776284572551845,165.68874266829997,1.0593926734422645,237.10732714909327,0
2026-04-24 10:20:00,44.16161722909262,152.49932061870186,1.001522702061745,235.7302271946328,0
2026-04-23 05:00:00,43.61515013083364,154.87908359672355,0.860306590853204,234.1483078033009,0
2026-04-22 22:40:00,44.182621369786574,153.95185948025855,0.910250843683279,235.06310772097237,0
2026-04-21 13:40:00,44.1348430041475,155.2597380886146,0.9207701607795894,233.70957171400624,0
2026-04-18 07:50:00,46.58568333932838,151.4356208260091,1.066072339446375,232.64047183331328,0
2026-04-24 06:10:00,44.40999178150896,142.32213938396447,1.0314706307554469,234.19044219930083,0
2026-04-20 10:20:00,45.46636134839701,150.50928147630992,0.9758250361106553,238.31776888461897,0
2026-04-24 18:10:00,44.021064031046414,153.11355611950134,1.1504214282829923,233.0646960834629,0
2026-04-18 09:00:00,46.54649928374393,149.35731244280535,0.9091349704258562,234.508030295097,0
2026-04-18 08:20:00,45.486125954092195,144.2813689633967,0.9107674609811554,236.16707298925456,0
2026-04-23 14:10:00,44.53624181479704,147.71349172456604,1.1182565727060871,235.20533011576575,0
2026-04-23 14:30:00,44.28187706750479,150.29011367404198,1.099941903267791,234.0494386051325,0
2026-04-22 10:30:00,43.05738184190457,152.57127378008917,0.9410432616007599,234.9604800414019,0
2026-04-23 20:30:00,45.57361461927608,147.60253516300378,1.0764105296328095,234.41680413542372,0
2026-04-21 19:30:00,44.094022219926266,152.87602508053283,1.1366154628273648,231.17837676193562,0
2026-04-22 17:20:00,46.082508096064856,146.1835694791071,1.0126523205018054,233.08884243865373,0
2026-04-23 16:20:00,45.12342598391314,146.8782730514339,1.0000186664634974,238.06174089279705,0
2026-04-20 04:30:00,45.031505762449136,145.48974222821244,1.1087739843233748,235.77458960238127,0
2026-04-22 03:20:00,44.59518759705994,151.71893940774942,1.008079162972198,235.97991493308973,0
2026-04-21 04:40:00,47.947087699374585,145.50607975838437,1.0196304416924356,233.93037870134867,0
2026-04-18 05:20:00,44.9797541628931,148.94434880586152,0.6675244280088903,234.83725383522932,0
2026-04-20 08:40:00,43.76666940665035,144.09593592345578,0.9323329196751986,233.90919155271513,0
2026-04-18 15:00:00,45.14561632402206,147.1891598671085,1.1591019305775117,237.93302395423933,0
2026-04-22 21:40:00,43.07935597125557,147.53438588800114,0.8606168956187077,236.19028608726188,0
2026-04-20 18:10:00,47.03080856124812,156.86424237338264,0.9304138579855225,236.27821472817263,0
2026-04-19 00:50:00,45.44547700984978,142.48514835802425,0.8748621753572607,234.31023304901603,0
2026-04-21 07:30:00,45.4668752318153,144.64473160175476,0.8862312543449266,236.62807405893983,0
2026-04-24 20:10:00,43.262452966211185,146.2671082672988,0.9210152560950745,233.69132637529702,0
2026-04-20 05:00:00,45.486249528732664,144.05294053566337,0.9284978131969758,236.7120077764613,0
2026-04-21 21:00:00,45.59167821356745,139.23328540064378,1.0766196009174107,236.11158239044093,0
2026-04-24 08:10:00,47.36617991964521,156.64466659767706,1.0793285405165125,233.31840883368093,0
2026-04-24 14:50:00,47.16564690610989,154.26987988276113,1.067957568516064,235.28845755066837,0
2026-04-21 03:00:00,,150.07136533918217,1.1443289553631941,234.20023073294496,0
2026-04-20 08:50:00,45.36553081723787,155.57160847334436,1.100459290912649,235.94273909396804,0
2026-04-18 19:50:00,46.12789954903016,152.2385846290514,0.9385049561851664,236.01918523432664,0
2026-04-21 16:00:00,45.389583752582226,153.32962126027232,1.1045251014873076,234.87040866486734,0
2026-04-24 20:30:00,,142.25690850568128,0.8674206228645752,236.30523446842332,0
2026-04-21 00:20:00,47.25353557814404,148.20829923989388,1.0618630120109742,234.50069614149137,0
2026-04-21 07:40:00,49.61832121268286,153.40108052725225,1.1212608237420456,233.15916989019115,0
2026-04-20 09:00:00,45.367449856663086,153.57690657720622,1.0096828177409518,234.3518067537694,0
2026-04-22 02:50:00,45.50049315793042,151.30140253291444,0.9641296226951082,237.085945463475,0
2026-04-24 03:30:00,47.77006098860405,152.91013283542364,0.9632589413205185,232.39216037131206,0
2026-04-21 22:30:00,43.48787053362389,143.17022144399732,0.9021185753918861,236.84653577503803,0
2026-04-19 03:40:00,46.23309023999173,145.4713384956869,1.0635446028314357,234.7949779797167,0
2026-04-19 01:30:00,45.348380545741506,150.4899157673545,1.0298391846566304,236.67949565273298,0
2026-04-18 14:40:00,44.20535969434944,156.55154373059804,0.9930421791078774,233.85236138304276,0
2026-04-20 22:40:00,45.968063924377724,143.7479613301514,1.0901623376059364,232.21546666352364,0
2026-04-22 16:50:00,47.62840566513543,143.8116878883635,1.018911121660394,234.93290087885032,0
2026-04-23 18:40:00,43.4937888498719,152.2864020230762,0.990469027895065,234.2401161541313,0
2026-04-23 01:00:00,45.027650899598086,152.74441917658683,1.0339723859374756,235.02730182489225,0
2026-04-24 17:10:00,47.701410649366224,149.2458114421665,1.109323710758221,233.42238851329122,0
2026-04-23 17:20:00,44.33174621789884,153.25760995669754,0.9193253619790511,232.3465235688106,0
2026-04-18 00:10:00,44.79260354824322,146.23921797204707,1.0332065249164406,235.95334250459206,0
2026-04-21 18:30:00,47.16235293098685,154.24551055371572,0.8920607542900646,236.7687534821606,0
2026-04-24 13:20:00,47.769955494071496,156.15437256577368,1.089658865423602,234.45429650898092,0
2026-04-20 16:50:00,44.1346445165064,160.44769360847386,0.8571851504554903,232.9798826905946,0
2026-04-20 10:30:00,47.21303432542433,157.74510075747594,1.0780070297391064,236.22553335443806,0
2026-04-23 06:40:00,44.136543260643336,143.11191249622883,0.9737854856132094,235.9531816894069,0
2026-04-22 04:50:00,,145.35244569903796,0.9208290649432405,237.90888597848857,0
2026-04-21 16:40:00,44.90088030202902,147.20849123026986,1.2554686325902116,234.4863598366201,0
2026-04-23 22:40:00,43.75146664034366,145.76183035690457,0.9707991454486974,232.52995282470383,0
2026-04-20 02:00:00,43.75650748361689,147.45929901176345,1.2350205800005722,234.67399521961093,0
2026-04-18 01:30:00,45.81384006537895,146.2401533413059,0.8936982008423003,235.81668832441648,0
2026-04-18 02:50:00,45.47137099889291,142.43142803693587,0.9606198131556494,231.2902995575949,0
